# ReginIDs HIDs  HosthaloID Mvir[3] Xc Yc Zc[4-6]  Rvir[7] fMhires[8] cNFW[9] Mgas200[10] M*200[11] M500[12] R500[13] fgas500[14] f*500[15]
2.160000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.834880000000000000e+14 5.005020124967700103e+05 5.005139888719100272e+05 5.000829516455199919e+05 1.432480000000000018e+03 9.975829999999999975e-01 4.200070000000000192e+00 8.618210000000000000e+13 7.660900000000000000e+12 4.831082031250000000e+14 9.386208041510069506e+02 1.123081743717193604e-01 1.321757305413484573e-02
2.170000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.624000000000000000e+14 5.002807974815400084e+05 5.003875643014900270e+05 5.006250530481300084e+05 1.485609999999999900e+03 9.979500000000000037e-01 7.795040000000000191e+00 1.002530000000000000e+14 9.288030000000000000e+12 5.291139453125000000e+14 9.672635729883847944e+02 1.143066436052322388e-01 1.463973522186279297e-02
2.180000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.009700000000000000e+14 5.001055819647699827e+05 5.002322885897299857e+05 5.003391120340899797e+05 1.444589999999999918e+03 9.979489999999999750e-01 3.291249999999999787e+00 8.577170000000000000e+13 8.420750000000000000e+12 4.597600390625000000e+14 9.234293261757659366e+02 1.035236120223999023e-01 1.375338807702064514e-02
2.190000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.054870000000000000e+14 5.002944613025099970e+05 5.002699633584400290e+05 5.004502713245199993e+05 1.447690000000000055e+03 9.980339999999999767e-01 3.778490000000000126e+00 8.566770000000000000e+13 8.481370000000000000e+12 4.731770703125000000e+14 9.322271135603153880e+02 1.100597456097602844e-01 1.365296449512243271e-02
2.200000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.788680000000000000e+14 5.005168314163499745e+05 5.001289695501300157e+05 5.005185299194799736e+05 1.429250000000000000e+03 9.980750000000000455e-01 2.328710000000000058e+00 8.028680000000000000e+13 8.574980000000000000e+12 2.932258789062500000e+14 7.959182608753543491e+02 1.052757725119590759e-01 1.464922726154327393e-02
2.210000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.348260000000000000e+14 5.003149302267400199e+05 5.003699438601000002e+05 5.002988834933500038e+05 1.467480000000000018e+03 9.982480000000000242e-01 4.614180000000000170e+00 1.014890000000000000e+14 7.628710000000000000e+12 5.146505078125000000e+14 9.584581649193337398e+02 1.235030218958854675e-01 1.167723257094621658e-02
2.220000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.399070000000000000e+14 5.003178454935600166e+05 5.002915974367699819e+05 5.002869639658600208e+05 1.470859999999999900e+03 9.985000000000000542e-01 2.363030000000000186e+00 9.566630000000000000e+13 8.300720000000000000e+12 3.969396875000000000e+14 8.797089637102561710e+02 1.225568950176239014e-01 1.259720046073198318e-02
2.230000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.978460000000000000e+14 5.003904627200699761e+05 5.003918667405999731e+05 5.005422074676000047e+05 1.442450000000000045e+03 9.984039999999999582e-01 8.044999999999999929e+00 1.001830000000000000e+14 8.072440000000000000e+12 5.040086718750000000e+14 9.518341870666661180e+02 1.271501332521438599e-01 1.306870859116315842e-02
2.240000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.271760000000000000e+14 5.004108190536500188e+05 5.001137419180399738e+05 5.004762058908300241e+05 1.462369999999999891e+03 9.979360000000000452e-01 4.429140000000000299e+00 9.265620000000000000e+13 8.544620000000000000e+12 5.157746875000000000e+14 9.591357833535640793e+02 1.176863908767700195e-01 1.340359542518854141e-02
2.250000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.251320000000000000e+14 5.002420757008700166e+05 5.004065632820100291e+05 5.004332901417500107e+05 1.461000000000000000e+03 9.972820000000000018e-01 -1.000000000000000000e+00 9.284610000000000000e+13 7.423630000000000000e+12 5.038082421875000000e+14 9.517356356076940074e+02 1.137230172753334045e-01 1.167718973010778427e-02
2.260000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.257650000000000000e+14 5.003788378388999845e+05 5.002095346397800022e+05 5.004702884570300230e+05 1.461430000000000064e+03 9.984389999999999654e-01 5.590900000000000425e+00 9.930060000000000000e+13 7.570310000000000000e+12 4.930874609375000000e+14 9.449919059800924970e+02 1.215964406728744507e-01 1.197102665901184082e-02
2.270000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.323480000000000000e+14 5.002331312245400040e+05 5.005679358519699890e+05 5.004208953078099876e+05 1.465829999999999927e+03 9.985340000000000327e-01 4.964129999999999932e+00 9.212390000000000000e+13 8.451060000000000000e+12 4.573055078125000000e+14 9.217613426505097323e+02 1.157942339777946472e-01 1.256891898810863495e-02
2.280000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.396240000000000000e+14 5.007480210364200175e+05 5.007164106284800218e+05 5.001659664134400082e+05 1.470680000000000064e+03 9.981980000000000297e-01 3.969510000000000094e+00 8.853370000000000000e+13 8.583140000000000000e+12 4.658384765625000000e+14 9.274035122227498960e+02 1.130689457058906555e-01 1.238535437732934952e-02
2.290000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.219260000000000000e+14 5.003674269681299920e+05 5.000231142018500250e+05 5.002117724904399947e+05 1.458849999999999909e+03 9.979010000000000380e-01 2.715969999999999995e+00 9.586440000000000000e+13 7.810790000000000000e+12 4.624160156250000000e+14 9.251495856253704915e+02 1.198372691869735718e-01 1.231250446289777756e-02
2.300000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.889500000000000000e+14 5.003428277762000216e+05 5.005889405374900089e+05 5.003198566644099774e+05 1.436289999999999964e+03 9.974539999999999518e-01 2.328710000000000058e+00 9.224870000000000000e+13 8.062770000000000000e+12 4.048504687500000000e+14 8.854535830306089110e+02 1.188724637031555176e-01 1.399040222167968750e-02
2.310000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.163210000000000000e+14 5.004021430440800032e+05 5.003911396087600151e+05 5.004680659644900006e+05 1.383930000000000064e+03 9.979770000000000030e-01 4.373179999999999623e+00 7.785660000000000000e+13 6.970790000000000000e+12 3.841256640625000000e+14 8.702567334638254124e+02 1.162291914224624634e-01 1.229064259678125381e-02
2.320000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.647940000000000000e+14 5.002968777242199867e+05 5.003665645999899716e+05 5.003224128414500155e+05 1.419299999999999955e+03 9.981449999999999489e-01 -1.000000000000000000e+00 8.671620000000000000e+13 7.617460000000000000e+12 4.312400000000000000e+14 9.040881112144267036e+02 1.147238761186599731e-01 1.355217676609754562e-02
2.330000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.825790000000000000e+14 5.004993124806800042e+05 5.003071038940399885e+05 5.003010742550899740e+05 1.498609999999999900e+03 9.982330000000000370e-01 5.276769999999999960e+00 1.024490000000000000e+14 8.848170000000000000e+12 5.801306250000000000e+14 9.971147886434300744e+02 1.246011331677436829e-01 1.316240336745977402e-02
2.340000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.769840000000000000e+14 5.004480228052699822e+05 5.004515506114999880e+05 5.002957212865100009e+05 1.495029999999999973e+03 9.984070000000000444e-01 5.178279999999999994e+00 1.047490000000000000e+14 7.687600000000000000e+12 5.709055078125000000e+14 9.918578247720097352e+02 1.277675628662109375e-01 1.113786734640598297e-02
2.350000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.959490000000000000e+14 5.002453160219200072e+05 5.006810715552499751e+05 5.010632318274999852e+05 1.441140000000000100e+03 9.983640000000000292e-01 2.781629999999999825e+00 9.387830000000000000e+13 7.909460000000000000e+12 3.934688281250000000e+14 8.771791505118502528e+02 1.194583177566528320e-01 1.478858478367328644e-02
2.360000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 8.586620000000000000e+14 4.996313562176399864e+05 5.001510232145100017e+05 4.993879387595399749e+05 1.545680000000000064e+03 9.983520000000000172e-01 3.092029999999999834e+00 1.082950000000000000e+14 9.699370000000000000e+12 4.676203125000000000e+14 9.285724048229848222e+02 1.168368160724639893e-01 1.200917921960353851e-02
2.370000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.056560000000000000e+14 5.002326422631000169e+05 5.000076601215099799e+05 5.001752579269100097e+05 1.447799999999999955e+03 9.981790000000000385e-01 -1.000000000000000000e+00 9.554500000000000000e+13 7.832190000000000000e+12 4.081920703125000000e+14 8.878616131218677765e+02 1.180312931537628174e-01 1.251945458352565765e-02
2.380000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 5.540400000000000000e+14 5.001262008586800075e+05 5.002384436464799801e+05 5.002668215849699918e+05 1.335650000000000091e+03 9.986909999999999954e-01 2.329460000000000086e+00 7.021840000000000000e+13 6.691590000000000000e+12 3.016077343750000000e+14 8.034162940676336575e+02 1.083454042673110962e-01 1.150262448936700821e-02
2.390000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 5.575140000000000000e+14 5.004243818287099712e+05 5.004231533246099716e+05 5.005886649763999740e+05 1.338440000000000055e+03 9.979489999999999750e-01 1.514620000000000033e+01 7.548710000000000000e+13 5.950670000000000000e+12 3.599350000000000000e+14 8.518012792202645187e+02 1.228425204753875732e-01 1.196392811834812164e-02
2.400000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.936400000000000000e+14 5.003640642357200268e+05 5.003695460977500188e+05 5.002170021317999926e+05 1.439539999999999964e+03 9.982459999999999667e-01 3.834449999999999914e+00 8.699270000000000000e+13 8.019850000000000000e+12 4.575931640625000000e+14 9.219830742724584525e+02 1.076337322592735291e-01 1.329764910042285919e-02
2.410000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.925620000000000000e+14 5.004002716806199751e+05 5.004403491814900190e+05 5.004677176475499873e+05 1.438789999999999964e+03 9.978240000000000443e-01 2.926379999999999981e+00 8.318740000000000000e+13 8.462180000000000000e+12 4.470560546875000000e+14 9.149013970351869602e+02 1.130476742982864380e-01 1.367357093840837479e-02
2.420000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.193140000000000000e+14 5.003962509110299870e+05 5.005935127387199900e+05 5.004718805075699929e+05 1.457079999999999927e+03 9.983579999999999677e-01 3.956820000000000004e+00 9.362540000000000000e+13 7.887510000000000000e+12 4.949253515625000000e+14 9.461551176307473270e+02 1.153165549039840698e-01 1.221438124775886536e-02
2.430000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.797270000000000000e+14 5.006682425159799750e+05 5.005551417206599726e+05 5.004034482462499873e+05 1.429849999999999909e+03 9.980879999999999752e-01 1.151309999999999967e+01 8.559000000000000000e+13 8.782600000000000000e+12 4.049376562500000000e+14 8.855108417289462750e+02 1.161276847124099731e-01 1.429009437561035156e-02
2.440000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.645610000000000000e+14 5.004791747800799785e+05 5.003014273507400067e+05 5.003385528231100179e+05 1.419130000000000109e+03 9.981780000000000097e-01 2.866690000000000182e+00 8.073910000000000000e+13 7.571470000000000000e+12 3.738105468750000000e+14 8.625284334020369670e+02 1.048854067921638489e-01 1.355182938277721405e-02
2.450000000000000000e+02 1.280000000000020000e+14 0.000000000000000000e+00 7.198070000000000000e+14 5.003933020540199941e+05 5.003820085847700248e+05 5.005219635125800269e+05 1.457420000000000073e+03 9.984100000000000197e-01 4.433609999999999829e+00 9.577750000000000000e+13 7.955420000000000000e+12 5.168904687500000000e+14 9.598147971446009024e+02 1.221323609352111816e-01 1.242882665246725082e-02
2.460000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.011690000000000000e+14 5.003335281308499980e+05 5.004008749272099813e+05 5.002739081402299926e+05 1.444730000000000018e+03 9.977460000000000218e-01 4.393280000000000030e+01 9.228320000000000000e+13 8.379910000000000000e+12 4.611696875000000000e+14 9.243309093100539258e+02 1.225130632519721985e-01 1.400465890765190125e-02
2.470000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.986830000000000000e+14 5.005296915769599727e+05 5.002931654453300289e+05 5.006670504808399710e+05 1.443019999999999982e+03 9.980510000000000215e-01 1.585800000000000054e+01 9.686780000000000000e+13 7.638530000000000000e+12 4.033506640625000000e+14 8.843717852631359619e+02 1.260984987020492554e-01 1.322476286441087723e-02
2.480000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.562290000000000000e+14 5.002223178744299803e+05 5.004574063063500216e+05 5.003656370329200290e+05 1.413180000000000064e+03 9.983349999999999724e-01 -1.000000000000000000e+00 8.487280000000000000e+13 7.138840000000000000e+12 4.126253515625000000e+14 8.910229612757927953e+02 1.141021624207496643e-01 1.322127785533666611e-02
2.490000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.161770000000000000e+14 5.004549094608899904e+05 5.004408614976099925e+05 5.004139815057999804e+05 1.454960000000000036e+03 9.981680000000000552e-01 4.972339999999999982e+00 9.743830000000000000e+13 7.664980000000000000e+12 4.986831640625000000e+14 9.484938450042100158e+02 1.218765974044799805e-01 1.257728971540927887e-02
2.500000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.186150000000000000e+14 5.003335475921600009e+05 5.002980709075899795e+05 5.002269797854999779e+05 1.456609999999999900e+03 9.981060000000000487e-01 4.115750000000000242e+00 8.969930000000000000e+13 9.000340000000000000e+12 5.047810937500000000e+14 9.523277885204663562e+02 1.141256615519523621e-01 1.457800995558500290e-02
2.510000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.200750000000000000e+14 5.006136863595899777e+05 5.004607708917700220e+05 5.005294600294699776e+05 1.457599999999999909e+03 9.978270000000000195e-01 5.166299999999999670e+01 9.328770000000000000e+13 7.787950000000000000e+12 4.969651953125000000e+14 9.474168648431269730e+02 1.205471605062484741e-01 1.233662758022546768e-02
2.520000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.220280000000000000e+14 5.003466489998699981e+05 5.002445831675700028e+05 5.003424431471300195e+05 1.458920000000000073e+03 9.981910000000000505e-01 5.426000000000000156e+00 8.499360000000000000e+13 8.418040000000000000e+12 5.552099609375000000e+14 9.827989251920286051e+02 1.060767620801925659e-01 1.339483726769685745e-02
2.530000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.773440000000000000e+14 5.003398071075300104e+05 5.001723180557099986e+05 5.001260278553799726e+05 1.428170000000000073e+03 9.982330000000000370e-01 -1.000000000000000000e+00 8.292190000000000000e+13 8.077710000000000000e+12 3.722441406250000000e+14 8.613297491765750920e+02 1.056928858160972595e-01 1.506118848919868469e-02
2.540000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.008900000000000000e+14 5.004077968022500281e+05 5.004103031564300181e+05 5.003059485279900255e+05 1.444539999999999964e+03 9.977449999999999930e-01 3.677010000000000112e+00 9.847690000000000000e+13 7.414130000000000000e+12 4.613873437500000000e+14 9.244608967913062543e+02 1.344492584466934204e-01 1.170352287590503693e-02
2.550000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 4.924560000000000000e+14 5.004216875582499779e+05 5.002420503463100176e+05 5.003676442722100182e+05 1.284200000000000045e+03 9.983429999999999804e-01 3.918769999999999865e+00 6.395640000000000000e+13 5.396410000000000000e+12 3.288149609375000000e+14 8.268670450833595851e+02 1.105347797274589539e-01 1.282847952097654343e-02
2.560000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.828410000000000000e+14 5.003906255232500262e+05 5.002703053578200052e+05 5.002814124103700160e+05 1.432029999999999973e+03 9.977439999999999642e-01 1.203470000000000084e+01 9.057580000000000000e+13 7.742310000000000000e+12 3.948848046875000000e+14 8.781989576069918257e+02 1.173425540328025818e-01 1.279546599835157394e-02
2.570000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.080340000000000000e+14 5.007252340531399823e+05 5.004658306143300142e+05 5.003878368825400248e+05 1.377700000000000045e+03 9.980489999999999640e-01 8.192740000000000578e+00 7.673170000000000000e+13 6.586990000000000000e+12 3.879835546875000000e+14 8.731737389233613840e+02 9.898679703474044800e-02 1.223516277968883514e-02
2.580000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.706180000000000000e+14 5.005752212471400271e+05 5.004854897658000118e+05 5.007026725345199811e+05 1.423430000000000064e+03 9.981050000000000200e-01 2.585389999999999855e+00 8.809840000000000000e+13 7.340260000000000000e+12 4.045482031250000000e+14 8.852271818420260843e+02 1.188664957880973816e-01 1.171862892806529999e-02
2.590000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.325300000000000000e+14 5.004038352232699981e+05 5.004434264623200288e+05 5.002961342151300050e+05 1.395960000000000036e+03 9.981440000000000312e-01 3.735959999999999948e+00 8.537760000000000000e+13 6.823020000000000000e+12 4.281258593750000000e+14 9.019314870497380525e+02 1.201678141951560974e-01 1.205580495297908783e-02
2.600000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.111450000000000000e+14 5.005512394294600235e+05 5.003483375188499922e+05 5.002349279606100172e+05 1.451549999999999955e+03 9.980170000000000430e-01 2.452159999999999940e+01 9.352860000000000000e+13 9.262120000000000000e+12 4.731690234375000000e+14 9.321950759545831033e+02 1.249030604958534241e-01 1.565751060843467712e-02
2.610000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.744370000000000000e+14 5.003606456475000014e+05 5.005163188337400206e+05 5.005041185349900043e+05 1.426130000000000109e+03 9.983290000000000219e-01 -1.000000000000000000e+00 8.243000000000000000e+13 7.959640000000000000e+12 4.817491406250000000e+14 9.377807142694896356e+02 1.087497547268867493e-01 1.361825596541166306e-02
2.620000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.140380000000000000e+14 5.008743975696900161e+05 5.006737440995799843e+05 5.006490048320799833e+05 1.453519999999999982e+03 9.986040000000000472e-01 4.512710000000000221e+00 8.165660000000000000e+13 8.231760000000000000e+12 5.149958984375000000e+14 9.586845594930679226e+02 1.004199311137199402e-01 1.184959616512060165e-02
2.630000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.914040000000000000e+14 5.003294150034600170e+05 5.002560118834199966e+05 5.004694958527900162e+05 1.437990000000000009e+03 9.979759999999999742e-01 4.257410000000000139e+01 8.939820000000000000e+13 7.734500000000000000e+12 4.607174609375000000e+14 9.240632092541907241e+02 1.116186231374740601e-01 1.246136613190174103e-02
2.640000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.814560000000000000e+14 5.004825816247600014e+05 5.003321224101900007e+05 5.004541736099999980e+05 1.431059999999999945e+03 9.980869999999999465e-01 3.053230000000000111e+00 8.336610000000000000e+13 8.356080000000000000e+12 3.456193359375000000e+14 8.405179259758143644e+02 1.102354973554611206e-01 1.251205150038003922e-02
2.650000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.365480000000000000e+14 5.002213137490400113e+05 5.001678157420399948e+05 5.002786869094499853e+05 1.468630000000000109e+03 9.985519999999999952e-01 2.854000000000000092e+00 9.071260000000000000e+13 8.544080000000000000e+12 4.059532421875000000e+14 8.862656627122102009e+02 1.115058287978172302e-01 1.210541464388370514e-02
2.660000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.767600000000000000e+14 5.002823335449399892e+05 5.004444502769599785e+05 5.002707572693499969e+05 1.427769999999999982e+03 9.980900000000000327e-01 3.463610000000000078e+00 9.826190000000000000e+13 7.418980000000000000e+12 4.578375000000000000e+14 9.221134381252275034e+02 1.261395663022994995e-01 1.257792208343744278e-02
2.670000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.886980000000000000e+14 5.004075348377199844e+05 5.005678832530999789e+05 5.005230069160499843e+05 1.436109999999999900e+03 9.979909999999999615e-01 2.928620000000000001e+00 8.655100000000000000e+13 8.374470000000000000e+12 4.285036718750000000e+14 9.022245996052292867e+02 1.107458397746086121e-01 1.404721289873123169e-02
2.680000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.765720000000000000e+14 5.002118081286299857e+05 5.004202671672999859e+05 5.004912796227799845e+05 1.427630000000000109e+03 9.980999999999999872e-01 4.291839999999999655e+00 8.216900000000000000e+13 7.787270000000000000e+12 4.638833984375000000e+14 9.261343622689234962e+02 1.109376624226570129e-01 1.328479126095771790e-02
2.690000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.082700000000000000e+14 5.001348678055300261e+05 5.000258459154400043e+05 5.003210227202199749e+05 1.377880000000000109e+03 9.976209999999999800e-01 2.019760000000000133e+01 8.356570000000000000e+13 6.656400000000000000e+12 3.838903125000000000e+14 8.700921671213856143e+02 1.219040080904960632e-01 1.291408203542232513e-02
2.700000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.544350000000000000e+14 5.002467492047499982e+05 5.004445968889700016e+05 5.005290625142100034e+05 1.411890000000000100e+03 9.980200000000000182e-01 3.028599999999999959e+00 7.529990000000000000e+13 7.831630000000000000e+12 3.994814453125000000e+14 8.816122548519925886e+02 9.405685961246490479e-02 1.501920260488986969e-02
2.710000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.677580000000000000e+14 5.004181952476499719e+05 5.004862338701899862e+05 5.002706514994300087e+05 1.421400000000000091e+03 9.982750000000000234e-01 6.650439999999999685e+00 8.634060000000000000e+13 7.127600000000000000e+12 4.885440625000000000e+14 9.420826370546219550e+02 1.214367300271987915e-01 1.235356740653514862e-02
2.720000000000000000e+02 1.280000000000020000e+14 0.000000000000000000e+00 6.067520000000000000e+14 5.005285874449299881e+05 5.004771769298299914e+05 5.000315783898999798e+05 1.376730000000000018e+03 9.978380000000000027e-01 2.328710000000000058e+00 6.921490000000000000e+13 7.488800000000000000e+12 2.392379296875000000e+14 7.437594278120037643e+02 8.598341047763824463e-02 1.367600634694099426e-02
2.730000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.055610000000000000e+14 5.002393443333500181e+05 5.005993548192500020e+05 5.004495303881799919e+05 1.447740000000000009e+03 9.983990000000000364e-01 3.081580000000000208e+00 9.093330000000000000e+13 8.351540000000000000e+12 4.270398046875000000e+14 9.011885117218963615e+02 1.118385270237922668e-01 1.366244629025459290e-02
2.740000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.466320000000000000e+14 5.003654032610799768e+05 5.003563102041700040e+05 5.002667234184999834e+05 1.406250000000000000e+03 9.980059999999999487e-01 3.876980000000000093e+00 9.507490000000000000e+13 7.062880000000000000e+12 4.398485937500000000e+14 9.100079220898771837e+02 1.297429352998733521e-01 1.291058119386434555e-02
2.750000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.613620000000000000e+14 5.009953433008299908e+05 5.000348775022099726e+05 5.003508320495299995e+05 1.416849999999999909e+03 9.985439999999999872e-01 7.948000000000000398e+00 7.636920000000000000e+13 8.491990000000000000e+12 2.815479882812500000e+14 7.852072149854386680e+02 1.047222837805747986e-01 1.345119066536426544e-02
2.760000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.613620000000000000e+14 5.004833827662399854e+05 5.006043489642699715e+05 5.005020906117300037e+05 1.416849999999999909e+03 9.982919999999999572e-01 8.625510000000000232e+00 9.066570000000000000e+13 7.142100000000000000e+12 5.015712890625000000e+14 9.503336339541166353e+02 1.187327206134796143e-01 1.232980750501155853e-02
2.770000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.066930000000000000e+14 5.000390348149799975e+05 4.998385643286900013e+05 4.998539581425400102e+05 1.448509999999999991e+03 9.979170000000000540e-01 2.339160000000000128e+00 8.920630000000000000e+13 7.824630000000000000e+12 3.697361328125000000e+14 8.594003894749166648e+02 1.121417209506034851e-01 1.242503337562084198e-02
2.780000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.552840000000000000e+14 5.004684245238599833e+05 5.002877190511500230e+05 5.002058868540999829e+05 1.412509999999999991e+03 9.983130000000000059e-01 3.093519999999999825e+00 7.313290000000000000e+13 8.221300000000000000e+12 3.342399218750000000e+14 8.313528682102129324e+02 1.021118238568305969e-01 1.446871925145387650e-02
2.790000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.596570000000000000e+14 5.004400716684500221e+05 5.005062026627599844e+05 5.002799707200700068e+05 1.415630000000000109e+03 9.980850000000000000e-01 3.296469999999999789e+00 7.569420000000000000e+13 8.603820000000000000e+12 4.110760937500000000e+14 8.899661767216766748e+02 9.785029292106628418e-02 1.546016894280910492e-02
2.800000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.368430000000000000e+14 5.011453273558699875e+05 4.999089951853500097e+05 5.003318330956199788e+05 1.468819999999999936e+03 9.981259999999999577e-01 5.408839999999999648e+00 9.519270000000000000e+13 8.977380000000000000e+12 5.570210937500000000e+14 9.838174101223415846e+02 1.213636696338653564e-01 1.393428817391395569e-02
2.810000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.495030000000000000e+14 5.004533926083099796e+05 5.004983395760200219e+05 5.004493151778199826e+05 1.408329999999999927e+03 9.981970000000000010e-01 -1.000000000000000000e+00 7.807830000000000000e+13 7.329060000000000000e+12 3.266941210937500000e+14 8.251009094168791762e+02 1.065620183944702148e-01 1.279264036566019058e-02
2.820000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.409170000000000000e+14 5.003303580311500118e+05 5.003974596558000194e+05 5.003625581817000057e+05 1.402099999999999909e+03 9.981860000000000177e-01 7.580410000000000537e+01 9.312380000000000000e+13 7.925180000000000000e+12 4.528665234375000000e+14 9.188132422303749536e+02 1.326700598001480103e-01 1.396839879453182220e-02
2.830000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.670430000000000000e+14 5.005187418784800102e+05 5.011635230219400255e+05 4.995008515223099967e+05 1.420900000000000091e+03 9.979900000000000437e-01 2.841320000000000068e+00 8.570110000000000000e+13 7.633660000000000000e+12 2.973028320312500000e+14 7.995853842941116909e+02 1.034286394715309143e-01 1.465433649718761444e-02
2.840000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 5.315980000000000000e+14 5.001227644582599751e+05 5.001836903393300017e+05 5.004629877706400002e+05 1.317359999999999900e+03 9.980670000000000375e-01 -1.000000000000000000e+00 6.654510000000000000e+13 6.226440000000000000e+12 3.099058789062500000e+14 8.107072334535943128e+02 1.191851049661636353e-01 1.468103099614381790e-02
2.850000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.836780000000000000e+14 5.005526929520600243e+05 5.002935454249400063e+05 5.005771219730399898e+05 1.432609999999999900e+03 9.984779999999999767e-01 4.169480000000000075e+00 9.180480000000000000e+13 7.548840000000000000e+12 4.755018359375000000e+14 9.337264342728290103e+02 1.184049248695373535e-01 1.293832529336214066e-02
2.860000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.140450000000000000e+14 5.005047448978199973e+05 5.004016115044599865e+05 5.002596164031299995e+05 1.453519999999999982e+03 9.982860000000000067e-01 6.082620000000000360e+00 9.176650000000000000e+13 8.612140000000000000e+12 5.344017187500000000e+14 9.704365886545627973e+02 1.143784672021865845e-01 1.317497435957193375e-02
2.870000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.939480000000000000e+14 5.005667137377199833e+05 5.004017863309700042e+05 5.004994986635299865e+05 1.439750000000000000e+03 9.977070000000000105e-01 5.261849999999999916e+00 8.823550000000000000e+13 8.618700000000000000e+12 5.253367968750000000e+14 9.649985030021416605e+02 1.075092703104019165e-01 1.321570854634046555e-02
